id,yield_class,age,average_height,dbh,taper,trees_per_ha
8,5.0,130,25.0,35.2,0.429,339.0
75,4.0,90,19.6,29.8,0.4628,499.0
5,6.0,50,13.0,13.9,0.524,1900.0
9,3.0,60,14.1,14.85,0.404,1360.0
88,12.0,40,13.142948888919571,16.749572786271866,0.4719421155382122,1811.0
93,7.0,90,22.4,27.3,0.429,833.0
4,4.0,150,19.4,31.4,0.439,545.0
91,2.0,170,20.14687633441525,29.74347824967198,0.436563687928152,732.0
8,10.0,100,34.9,44.9,0.417,248.0
7,13.0,30,16.3,15.8,0.45,1740.0
90,4.0,90,13.487939768245496,22.384066965101027,0.4357244471054369,1082.0
20,3.0,110,9.8,22.2,0.4812749842204923,1002.0
88,14.0,90,31.861192368842417,33.07258356418096,0.4570932435930901,640.0
20,6.0,150,19.6,48.2,0.4926108374384236,285.0
5,8.0,80,22.7,26.5,0.507,718.0
76,11.0,130,38.6,32.9,0.5009,673.0
92,4.0,230,31.9,57.1,0.386,118.0
14,30.0,30,32.4,62.2,0.42,147.0
9,7.0,20,6.6,5.96,0.125,6112.0
90,14.0,40,11.274520688088064,13.521441015931778,0.4962617668356682,3162.0
6,8.0,110,23.5,28.3,0.529,684.0
93,2.0,180,10.9,18.2,0.482,1816.0
91,6.0,240,39.397537832549865,50.10548994729496,0.4321041658041439,334.0
93,2.0,130,8.9,15.0,0.504,2533.0
76,9.0,180,40.4,33.9,0.5005,645.0
87,14.0,110,33.8,40.9,0.452,402.0
91,2.0,210,24.76857989883351,35.11526224950008,0.435898760702318,564.0
76,5.0,100,19.1,20.5,0.5054,1291.0
3,13.0,120,35.9,43.2,0.44,429.0
2,15.0,120,37.0,47.2,0.436,364.0
13,11.0,50,25.1,35.9,0.45,335.0
4,10.0,130,31.7,40.2,0.441,461.0
9,8.0,100,28.9,35.06,0.414,485.0
8,5.0,90,19.7,27.2,0.435,517.0
89,4.0,180,25.669585715323077,38.50969791843873,0.4295443397280322,441.0
87,18.0,70,32.3,33.4,0.457,647.0
92,2.0,180,18.3,32.7,0.423,324.0
92,12.0,50,27.6,27.8,0.441,808.0
18,6.0,50,16.0,17.4,0.448,1286.0
4,12.0,130,34.9,43.5,0.439,425.0
13,10.0,20,15.7,17.0,0.493,846.0
19,10.0,70,30.4,37.9,0.438,361.0
10,8.0,90,28.7,30.3,0.493,501.0
76,5.0,130,22.8,23.1,0.5044,1100.0
3,11.0,50,20.8,21.3,0.473,1190.0
1,7.0,80,19.2,24.5,0.458,994.0
75,10.0,100,31.5,43.6,0.4643,280.0
89,8.0,100,22.545566701082347,31.763926838499707,0.4386534259094313,670.0
92,6.0,100,24.1,33.1,0.426,463.0
75,16.0,90,38.7,50.7,0.4655,227.0
12,10.0,40,25.6,25.8,0.457,477.0
1,12.0,60,21.8,25.9,0.459,1009.0
88,2.0,190,21.99120461929387,32.66238217211272,0.4340017188556733,510.0
91,11.0,130,33.722535603620734,43.5692167465041,0.4362404713194294,426.0
89,7.0,190,32.86472558033256,46.36537194104766,0.4286749900604992,339.0
91,3.0,90,12.013607153198288,20.792627087528064,0.4359057399502459,1074.0
91,14.0,50,14.154673903711762,19.044195120285178,0.4598971058696508,1858.0
8,9.0,110,33.5,44.0,0.418,255.0
1,7.0,70,17.0,21.8,0.463,1186.0
75,3.0,100,17.6,27.2,0.4631,559.0
14,16.0,20,18.3,30.4,0.413,343.0
87,7.0,20,3.7,5.3,0.539,10026.0
75,8.0,110,28.9,40.9,0.4636,302.0
75,5.0,110,22.7,33.6,0.4631,406.0
90,12.0,100,29.31720709246311,34.656472381582475,0.4483792934347308,600.0
92,2.0,170,17.4,31.0,0.427,365.0
19,9.0,80,29.5,39.2,0.442,331.0
88,8.0,70,17.848874147904752,23.13836103934739,0.4531813890811559,1048.0
12,11.0,60,31.8,38.3,0.468,267.0
91,2.0,120,13.8454181982578,23.12808387420757,0.4337098920130092,945.0
76,10.0,80,25.6,24.9,0.5041,991.0
21,3.0,120,19.2,28.1,0.423,424.0
92,9.0,120,35.5,46.0,0.404,301.0
20,4.0,120,12.6,29.3,0.496031746031746,641.0
91,7.0,150,29.777728507986428,39.88404768839289,0.4366217597264235,480.0
12,10.0,100,34.5,53.7,0.482,155.0
91,16.0,60,19.420375076811982,23.41445825407424,0.4574160645512917,1386.0
88,13.0,100,32.71490636644462,35.15956379374799,0.4535057161708865,573.0
75,13.0,30,17.6,27.3,0.4626,606.0
89,5.0,230,32.12855437326521,46.45047229492348,0.427011766479473,328.0
13,15.0,20,20.7,24.1,0.475,474.0
4,15.0,130,39.4,48.7,0.436,370.0
93,10.0,40,16.5,14.8,0.454,2544.0
5,9.0,80,23.8,28.1,0.504,663.0
91,6.0,160,29.189941469012435,39.3927339564341,0.4364641876073359,487.0
91,4.0,200,30.48992325465825,41.37414716853326,0.4347179809686868,439.0
12,4.0,110,21.7,37.3,0.449,238.0
16,6.0,70,17.4,24.4,0.498,449.0
14,17.0,30,23.9,47.1,0.41,206.0
4,7.0,20,5.0,6.3,0.15,5340.0
91,14.0,110,33.512211997808684,42.26071232696587,0.4386980999677337,464.0
19,3.0,80,18.1,23.5,0.456,511.0
90,4.0,160,25.02429619682228,34.038708557907285,0.43960784112206,554.0
4,12.0,40,16.5,18.7,0.475,1445.0
76,9.0,190,41.4,34.5,0.5002,630.0
1,2.0,110,12.3,21.2,0.447,976.0
3,12.0,120,34.6,41.5,0.441,446.0
93,6.0,180,27.1,39.3,0.415,374.0
92,7.0,130,31.7,44.8,0.405,279.0
4,14.0,60,26.4,29.3,0.456,787.0
91,12.0,40,9.48461078654145,15.683746844142544,0.4643780391777948,2135.0
76,8.0,40,11.9,14.8,0.5126,1936.0
1,12.0,20,4.9,8.5,0.335,3971.0
11,3.0,80,13.4,21.1,0.488,711.0
4,4.0,80,17.3,20.4,0.469,1002.0
17,3.0,90,13.7,19.7,0.522,754.0
14,21.0,60,32.0,71.7,0.425,125.0
3,14.0,40,19.7,20.3,0.475,1325.0
93,3.0,240,16.6,26.8,0.445,834.0
5,17.0,30,15.2,13.9,0.533,2327.0
15,4.0,60,20.4,20.5,0.471,656.0
90,2.0,230,26.519352440219293,36.53687688266542,0.4369991174580898,471.0
88,6.0,170,30.598466873262502,39.85008435905372,0.4384693618205205,419.0
17,7.0,130,26.6,38.2,0.479,335.0
10,5.0,70,18.1,17.8,0.479,1232.0
3,13.0,140,37.1,45.5,0.438,397.0
93,11.0,40,18.1,15.4,0.448,2514.0
76,9.0,200,42.4,35.0,0.5001,616.0
91,10.0,60,14.082045242204416,20.6079605223972,0.4498244635313951,1494.0
10,9.0,90,30.8,32.2,0.495,450.0
19,7.0,50,22.5,26.6,0.454,540.0
88,3.0,250,29.79674783197881,42.15949057865509,0.4313811079854018,350.0
92,9.0,150,38.4,52.2,0.395,239.0
2,11.0,100,29.5,34.5,0.449,575.0
91,9.0,80,18.443985428372947,25.341994365156346,0.4461959132178236,1090.0
1,6.0,150,26.5,34.7,0.444,560.0
87,9.0,80,20.3,24.4,0.493,963.0
89,7.0,210,34.67528520426843,48.88380626554187,0.4269267118085752,309.0
90,12.0,120,34.59334701906179,41.31675838669424,0.4426398019006233,422.0
7,12.0,35,18.3,18.7,0.45,1322.0
2,11.0,70,23.7,24.5,0.466,999.0
13,11.0,20,16.7,18.4,0.49,746.0
3,9.0,150,31.7,39.8,0.441,443.0
93,11.0,90,33.5,34.1,0.411,697.0
93,4.0,210,20.0,31.2,0.432,602.0
13,11.0,30,21.9,28.6,0.467,414.0
4,9.0,50,18.0,19.5,0.475,1285.0
20,4.0,160,16.0,38.3,0.4981694560669456,416.0
76,4.0,160,22.3,22.7,0.5048,1121.0
17,5.0,90,20.2,28.8,0.495,492.0
13,16.0,60,31.9,48.9,0.427,206.0
2,13.0,80,28.5,30.3,0.457,746.0
19,5.0,80,22.3,30.2,0.457,399.0
89,11.0,30,7.499951973720791,11.155129242722472,0.5232133782360794,3951.0
6,16.0,140,39.4,61.6,0.451,175.0
16,8.0,60,19.7,27.5,0.486,398.0
89,9.0,80,19.881734044514705,27.549686160461217,0.4432784510867514,872.0
75,4.0,140,21.0,31.6,0.4626,423.0
19,4.0,100,21.5,31.7,0.459,339.0
91,5.0,150,25.386426888159328,34.88205156475649,0.4383110938907332,599.0
7,10.0,50,23.0,27.3,0.43,664.0
10,7.0,100,27.9,31.3,0.494,466.0
6,14.0,80,25.7,30.6,0.495,666.0
76,9.0,60,18.7,20.2,0.5056,1315.0
76,6.0,140,26.9,25.8,0.5036,946.0
18,10.0,30,14.1,14.2,0.432,2001.0
14,13.0,50,24.4,54.7,0.411,180.0
14,14.0,20,16.9,28.4,0.415,371.0
15,7.0,80,25.2,29.7,0.533,401.0
9,5.0,110,23.0,26.72,0.426,656.0
87,6.0,140,24.0,32.6,0.482,495.0
8,7.0,150,32.1,44.8,0.418,239.0
10,4.0,80,17.6,18.5,0.483,1135.0
14,19.0,40,28.4,60.5,0.416,153.0
16,12.0,60,24.3,34.1,0.476,306.0
5,16.0,140,36.7,57.8,0.479,222.0
15,7.0,90,25.7,31.3,0.541,365.0
14,23.0,30,27.6,54.5,0.414,171.0
14,15.0,30,22.3,44.3,0.41,223.0
2,5.0,70,14.8,15.0,0.489,1846.0
20,4.0,250,20.8,51.5,0.4888720829732066,257.0
20,4.0,90,9.3,21.0,0.4753820033955857,1098.0
75,3.0,70,16.2,25.8,0.4612,623.0
17,5.0,110,20.7,29.0,0.494,490.0
12,6.0,80,24.6,34.9,0.456,277.0
75,12.0,110,35.5,48.2,0.4641,233.0
9,6.0,120,26.0,30.9,0.42,551.0
76,7.0,170,33.1,29.7,0.502,778.0
12,8.0,90,29.9,44.4,0.467,200.0
90,6.0,230,38.91457905592991,49.24301514647664,0.4330733391231545,273.0
75,15.0,50,28.0,38.8,0.466,369.0
20,4.0,210,19.1,46.6,0.4920449346820514,302.0
16,6.0,60,17.0,23.2,0.499,484.0
10,9.0,140,35.2,45.3,0.503,234.0
12,4.0,60,17.3,22.1,0.452,520.0
93,11.0,180,43.0,51.4,0.396,319.0
7,12.0,55,27.6,33.0,0.42,478.0
20,1.0,140,7.0,15.4,0.4464285714285714,1806.0
11,8.0,120,31.1,43.9,0.512,250.0
16,12.0,20,17.7,19.0,0.482,741.0
93,8.0,90,25.6,29.6,0.422,734.0
13,18.0,20,23.5,28.2,0.462,365.0
11,7.0,40,15.2,13.9,0.449,1379.0
87,10.0,70,19.5,22.7,0.496,1122.0
75,11.0,60,26.6,37.6,0.465,378.0
5,5.0,70,17.0,18.6,0.521,1183.0
76,1.0,110,8.1,11.4,0.5326,2611.0
1,3.0,80,11.0,17.6,0.457,1329.0
89,5.0,190,28.80705448278434,42.01601729182212,0.4293759322314725,390.0
76,3.0,50,7.8,11.1,0.5363,2672.0
18,10.0,80,27.1,39.7,0.44,277.0
6,8.0,80,17.3,17.8,0.54,1599.0
12,5.0,50,18.2,21.1,0.452,567.0
4,5.0,40,11.4,11.5,0.487,2276.0
12,3.0,90,17.4,28.1,0.448,350.0
88,9.0,90,24.02947805927691,28.815239838100787,0.4520891141938775,760.0
19,10.0,80,31.3,40.6,0.431,325.0
7,14.0,60,31.7,38.3,0.41,368.0
10,4.0,50,11.0,10.6,0.396,2611.0
17,5.0,70,19.2,26.7,0.499,558.0
11,8.0,30,14.1,10.9,0.462,1728.0
76,6.0,60,14.3,16.8,0.5086,1666.0
7,12.0,45,23.6,26.2,0.44,740.0
91,5.0,240,36.914630346927126,48.21833636275832,0.432055199897804,346.0
92,7.0,240,39.7,63.5,0.38,135.0
9,2.0,100,15.2,16.28,0.415,1149.0
93,3.0,210,15.9,25.5,0.449,937.0
1,4.0,100,15.9,23.5,0.453,948.0
15,4.0,80,21.9,24.0,0.497,504.0
89,2.0,230,24.707839746159696,38.53833609171104,0.4265467889060502,416.0
90,15.0,70,23.999894184395338,26.066161779893672,0.4605662252720366,1050.0
87,2.0,140,18.7,28.5,0.498,439.0
91,8.0,130,28.20280562210913,37.61752075922717,0.4384825835685206,540.0
16,9.0,50,20.3,27.3,0.483,413.0
88,8.0,110,26.285712399120133,32.2784767493539,0.4477988707720773,621.0
88,4.0,200,28.767076538468764,39.51886031135803,0.4351791688339271,404.0
91,8.0,140,30.11404459399342,40.04392561291368,0.4369837870330027,481.0
1,3.0,130,16.7,26.2,0.446,776.0
17,5.0,30,12.2,14.8,0.527,1419.0
91,6.0,220,37.22748759789426,48.367545612354206,0.4322525870520139,347.0
87,12.0,160,34.9,45.8,0.449,293.0
87,13.0,40,13.7,14.8,0.513,2400.0
88,7.0,170,32.75164553488584,41.75085096768117,0.438420961381559,394.0
12,10.0,70,31.5,41.2,0.469,233.0
8,10.0,80,31.7,38.7,0.423,319.0
12,6.0,110,26.9,44.6,0.46,192.0
7,18.0,30,20.6,18.9,0.45,1418.0
4,13.0,110,35.0,42.1,0.441,451.0
19,4.0,40,15.2,16.2,0.444,954.0
89,2.0,50,5.835254122746953,12.008202345188923,0.4861416128498563,1289.0
17,2.0,40,5.6,11.1,0.569,1371.0
87,10.0,80,21.8,25.6,0.489,909.0
91,11.0,110,29.108776375577357,37.82522097883638,0.440065419665768,551.0
90,5.0,130,22.103869953550337,30.630603975275157,0.4407125965461178,676.0
4,15.0,40,18.8,21.7,0.468,1214.0
17,4.0,100,17.3,24.2,0.506,608.0
91,4.0,100,15.507201767347391,23.98359716873573,0.4388561159566815,1036.0
19,4.0,120,22.2,36.1,0.461,268.0
5,14.0,30,12.6,12.1,0.526,2786.0
93,8.0,40,13.0,13.2,0.471,2818.0
18,12.0,40,20.3,21.7,0.475,1035.0
93,2.0,110,7.8,13.4,0.52,3032.0
10,9.0,80,28.9,28.9,0.492,551.0
5,13.0,130,33.2,49.2,0.483,278.0
1,11.0,110,32.2,38.5,0.444,546.0
76,2.0,120,12.4,15.2,0.5118,1876.0
4,8.0,120,27.8,35.4,0.444,527.0
90,12.0,110,32.03432936649788,38.04489723721541,0.4455099422710079,499.0
4,11.0,80,28.1,31.7,0.452,667.0
91,11.0,150,37.74717450897384,47.78170809799338,0.4342122823710275,368.0
88,5.0,30,5.471426416706966,9.695612091293508,0.5302741707858007,2023.0
2,13.0,90,30.5,33.8,0.45,624.0
76,6.0,190,31.6,28.8,0.5023,814.0
76,9.0,100,28.2,26.6,0.5034,905.0
93,11.0,140,40.4,46.2,0.4,396.0
16,15.0,70,27.1,39.5,0.481,261.0
87,11.0,90,25.4,29.7,0.478,711.0
2,10.0,40,12.7,13.1,0.489,2224.0
8,4.0,70,13.5,18.9,0.433,878.0
5,13.0,120,32.6,46.9,0.485,304.0
21,2.0,20,7.1,7.9,0.35,2691.0
8,9.0,20,9.5,11.2,0.418,2193.0
2,10.0,110,29.4,36.1,0.446,515.0
9,5.0,70,18.9,21.1,0.429,914.0
2,13.0,100,32.1,37.4,0.446,528.0
14,22.0,60,32.8,73.1,0.427,122.0
1,3.0,60,8.0,12.9,0.453,1911.0
89,2.0,100,12.036906974511844,22.160236080851423,0.4266225824965818,860.0
92,7.0,100,27.2,35.9,0.421,421.0
7,13.0,35,19.5,19.6,0.45,1247.0
91,17.0,110,37.23810104523756,45.10115372782161,0.4388446385097012,430.0
20,6.0,250,25.1,63.7,0.4818097850811287,181.0
6,14.0,90,28.2,35.0,0.488,518.0
88,11.0,110,31.499120252156303,35.74132140994095,0.4499755657304659,546.0
88,11.0,70,22.022592574228923,25.12611304296158,0.4586731633016655,974.0
89,7.0,70,14.939719087654604,22.80163190802658,0.4418786594856522,1122.0
2,7.0,70,18.0,18.9,0.477,1367.0
93,11.0,250,45.0,55.3,0.393,272.0
3,12.0,40,18.0,18.3,0.481,1487.0
9,2.0,80,14.4,15.24,0.407,1254.0
93,5.0,250,25.3,39.0,0.418,363.0
75,12.0,140,37.2,51.3,0.4622,189.0
6,6.0,140,24.0,32.6,0.544,485.0
21,6.0,100,27.8,42.9,0.41,228.0
88,8.0,30,6.9865292188296015,11.95256611435952,0.5040028665439565,2178.0
88,10.0,50,14.699926881661318,19.03458560448022,0.4621745685174273,1452.0
90,2.0,160,18.536261610787957,28.592885260821397,0.4339412077094131,697.0
10,6.0,60,17.7,16.5,0.466,1430.0
8,12.0,140,44.4,62.1,0.401,139.0
4,12.0,80,29.4,33.3,0.45,635.0
5,11.0,80,26.0,31.3,0.5,578.0
10,3.0,90,16.4,18.1,0.478,1132.0
89,3.0,150,20.28494440902925,32.25944576566706,0.4287183612120143,564.0
87,11.0,120,29.9,37.0,0.464,462.0
11,7.0,120,28.4,41.2,0.506,277.0
4,6.0,140,24.4,34.4,0.441,519.0
75,6.0,70,21.6,32.3,0.4628,458.0
13,20.0,20,25.3,38.0,0.455,315.0
88,8.0,150,32.392695073568376,40.13298020006423,0.4413766447195463,430.0
4,8.0,100,26.4,31.9,0.45,617.0
1,12.0,100,32.1,38.1,0.444,572.0
4,13.0,80,30.6,34.7,0.449,603.0
93,5.0,240,25.1,38.5,0.418,374.0
11,4.0,50,10.8,11.4,0.426,1850.0
3,13.0,60,26.1,27.5,0.46,850.0
21,6.0,40,20.9,29.4,0.417,432.0
4,14.0,80,31.9,36.3,0.447,572.0
88,10.0,90,25.644293267111067,29.72928074312175,0.4534365285115566,734.0
89,10.0,30,6.932215146490297,11.151241628096145,0.519872950738199,3761.0
93,11.0,50,22.2,19.3,0.435,1778.0
87,6.0,200,28.0,39.5,0.47,321.0
90,3.0,50,5.424110098351814,13.428933650361149,0.4438097910680949,1636.0
14,14.0,40,24.1,52.1,0.411,187.0
19,10.0,100,32.4,45.5,0.417,272.0
10,6.0,70,20.4,19.8,0.479,1046.0
8,3.0,60,9.1,11.8,0.405,1793.0
16,15.0,60,26.8,37.8,0.477,283.0
89,9.0,70,17.496617691525834,24.514271671520728,0.4457921961579122,1061.0
1,2.0,150,15.6,26.2,0.442,738.0
87,19.0,70,34.4,35.7,0.451,576.0
93,8.0,70,21.5,23.3,0.434,1126.0
13,9.0,60,21.9,30.2,0.465,437.0
90,2.0,50,4.553479413840158,11.93270322113462,0.44126794539756,1437.0
76,2.0,200,16.4,18.5,0.5066,1476.0
91,13.0,140,39.12983485500816,48.31392829618368,0.4351874771329047,371.0
92,4.0,100,17.6,26.3,0.44,621.0
17,5.0,180,21.1,29.1,0.493,490.0
9,2.0,130,15.7,16.86,0.418,1097.0
12,3.0,50,13.1,16.2,0.451,790.0
13,17.0,30,29.2,41.1,0.437,231.0
20,6.0,170,21.2,52.5,0.4874798344672792,248.0
90,5.0,140,23.77670045523194,32.37655334688487,0.4407026718092889,614.0
19,2.0,30,8.8,11.1,0.299,1213.0
17,8.0,180,29.1,42.2,0.473,286.0
93,7.0,250,33.3,48.3,0.404,241.0
7,11.0,45,22.3,25.0,0.44,789.0
20,3.0,220,16.8,40.3,0.4964383294301326,382.0
8,8.0,100,29.5,38.6,0.424,315.0
1,7.0,110,24.4,31.2,0.448,682.0
75,16.0,60,32.3,43.4,0.4664,309.0
12,11.0,30,23.9,21.2,0.455,657.0
89,5.0,160,25.76206619764582,38.00824215347609,0.4311021506523946,462.0
91,2.0,110,12.5707973968191,21.765463215588365,0.4333319178042714,967.0
4,8.0,80,24.0,27.2,0.458,776.0
12,9.0,80,30.9,43.2,0.468,212.0
4,15.0,110,37.9,45.6,0.439,408.0
5,13.0,90,29.6,37.9,0.493,438.0
18,11.0,20,9.5,9.1,0.277,4125.0
20,8.0,230,27.4,70.3,0.4831653729451762,154.0
12,6.0,40,18.2,19.1,0.453,667.0
4,14.0,140,38.4,47.8,0.437,378.0
19,9.0,60,27.5,33.4,0.45,419.0
90,5.0,230,36.04252298776654,46.07152452928931,0.4349801167095605,312.0
20,5.0,240,22.8,57.1,0.4844318002212739,217.0
89,5.0,50,8.447054831633745,15.712054236801489,0.4554210106597591,1666.0
90,5.0,250,38.195902264493824,48.62436724492391,0.433224926608169,279.0
93,8.0,130,31.0,39.4,0.41,417.0
8,12.0,60,32.3,36.3,0.427,352.0
87,10.0,20,4.2,6.0,0.543,8284.0
14,24.0,40,31.9,67.3,0.422,134.0
75,9.0,60,24.1,35.0,0.464,417.0
75,14.0,50,26.9,37.8,0.4654,383.0
5,8.0,130,27.5,37.9,0.49,389.0
4,6.0,130,24.2,33.3,0.444,544.0
3,8.0,110,27.7,33.1,0.449,571.0
92,10.0,80,31.4,36.1,0.422,485.0
92,4.0,190,28.7,49.3,0.397,171.0
9,6.0,70,20.6,23.38,0.429,821.0
1,10.0,40,12.3,15.5,0.475,2009.0
88,11.0,120,33.366277385736986,38.17489278907456,0.4475847860914622,488.0
90,13.0,130,38.96812858157436,46.55456201556689,0.4384284666674743,331.0
5,5.0,50,11.7,12.7,0.52,2147.0
8,11.0,70,32.3,37.8,0.424,330.0
76,4.0,60,11.0,14.0,0.5154,2068.0
10,7.0,40,12.5,10.7,0.386,2757.0
88,4.0,120,19.964622728412177,28.280249310436595,0.4409701736950688,693.0
9,7.0,50,17.4,19.17,0.426,1134.0
3,14.0,60,27.1,28.8,0.458,807.0
19,3.0,100,19.2,27.6,0.457,386.0
89,3.0,200,25.098038942339542,38.39097733795229,0.4281426895203029,432.0
18,14.0,20,11.4,10.7,0.384,3284.0
17,2.0,120,11.4,17.0,0.535,840.0
92,8.0,100,30.0,38.4,0.416,393.0
92,12.0,70,33.8,36.4,0.422,529.0
75,8.0,80,26.2,37.4,0.4643,366.0
92,4.0,180,27.7,47.1,0.4,191.0
11,2.0,90,11.2,20.6,0.49,703.0
76,4.0,70,12.5,15.3,0.5114,1858.0
93,4.0,140,16.7,25.2,0.446,966.0
7,15.0,20,10.6,10.3,0.39,3026.0
76,4.0,50,9.4,12.5,0.5236,2348.0
9,2.0,50,11.0,11.09,0.348,1906.0
92,4.0,120,20.7,31.9,0.427,435.0
90,15.0,50,16.146689368989875,17.461438034587037,0.4759380840936578,2091.0
21,5.0,60,22.2,32.2,0.411,373.0
90,10.0,50,11.39224467099998,16.635340262306368,0.4655833443562855,2097.0
4,6.0,30,8.6,9.3,0.451,3141.0
2,4.0,120,20.0,24.1,0.462,855.0
2,9.0,60,18.4,18.8,0.479,1418.0
93,6.0,90,19.0,24.5,0.439,1014.0
8,6.0,20,5.8,8.6,0.302,2856.0
93,3.0,90,9.4,14.9,0.499,2563.0
19,4.0,30,12.8,13.1,0.409,1265.0
91,12.0,140,37.51209216025818,47.26076591747538,0.4348921929960181,377.0
92,8.0,170,37.9,54.8,0.391,202.0
12,9.0,20,16.2,13.0,0.449,1248.0
17,7.0,170,26.9,38.3,0.479,335.0
93,7.0,60,16.4,18.5,0.451,1655.0
92,2.0,190,19.1,34.4,0.42,288.0
17,7.0,40,19.4,23.3,0.5,769.0
87,15.0,90,32.1,36.4,0.458,521.0
87,8.0,100,22.3,28.0,0.487,728.0
14,23.0,40,31.2,66.0,0.421,137.0
15,6.0,100,25.2,31.2,0.541,351.0
92,8.0,40,14.2,16.3,0.475,1540.0
91,13.0,60,16.891841648051766,22.056605209264305,0.4544926914604253,1463.0
14,13.0,30,20.7,41.4,0.41,246.0
9,7.0,80,24.1,28.24,0.424,647.0
2,5.0,100,19.8,22.5,0.467,1011.0
87,12.0,150,34.3,44.5,0.451,315.0
90,6.0,200,35.21995445672661,44.79468110944782,0.4362583479317504,334.0
92,4.0,220,31.2,55.3,0.389,129.0
91,3.0,110,15.04176664246238,23.90261914540694,0.436727768024247,992.0
18,14.0,40,21.9,23.8,0.489,903.0
8,12.0,80,37.1,45.1,0.418,245.0
7,16.0,25,15.1,13.8,0.45,2221.0
92,2.0,160,16.6,29.2,0.43,415.0
10,7.0,140,30.6,40.8,0.499,280.0
17,6.0,170,24.2,33.8,0.485,402.0
5,17.0,60,27.4,30.5,0.504,661.0
8,9.0,130,35.6,48.1,0.414,218.0
18,14.0,30,17.3,17.2,0.482,1534.0
89,10.0,140,32.54114124851306,44.02198627868536,0.4330380127294126,390.0
88,6.0,140,27.002396963562692,35.076908685975084,0.4420440783192818,520.0
75,12.0,40,21.2,31.6,0.4635,495.0
19,5.0,110,23.8,37.5,0.46,276.0
19,8.0,40,22.2,24.9,0.452,609.0
93,8.0,200,35.5,48.5,0.402,262.0
21,1.0,30,5.9,5.4,0.363,6010.0
3,14.0,110,36.3,43.1,0.441,438.0
93,3.0,160,14.0,22.2,0.459,1248.0
89,8.0,60,13.790824339767216,20.66628239096043,0.4479445143564758,1358.0
15,7.0,50,21.8,23.1,0.491,594.0
6,16.0,80,28.4,34.7,0.478,548.0
89,3.0,120,16.746499605729177,27.75070462910177,0.4284977870001055,701.0
19,3.0,110,19.6,29.6,0.458,341.0
93,2.0,230,12.2,20.4,0.471,1465.0
91,8.0,30,4.897262370028265,9.809133239204638,0.5070489107539735,3066.0
18,15.0,80,32.1,49.2,0.47,205.0
21,1.0,70,8.6,9.8,0.366,2519.0
14,19.0,20,20.1,33.3,0.412,309.0
75,3.0,130,18.2,27.9,0.4633,518.0
17,8.0,20,12.9,15.2,0.523,1452.0
87,3.0,120,17.1,24.8,0.503,669.0
91,4.0,50,6.981247961940398,13.648348448137233,0.4715300721951446,1400.0
18,8.0,50,19.2,22.7,0.451,856.0
89,11.0,80,22.68683702745559,29.58840994666019,0.4458655085026614,803.0
91,6.0,30,3.97153311919314,8.09167569458275,0.4398164968068809,4147.0
9,5.0,80,20.4,23.06,0.429,807.0
87,4.0,200,26.4,39.1,0.475,278.0
75,11.0,140,35.6,49.4,0.4623,203.0
4,7.0,60,18.8,20.2,0.474,1148.0
91,9.0,170,37.339513005696986,47.92692653419051,0.4333002622569288,359.0
91,4.0,190,29.240701044520627,39.85561107707207,0.4354779457017004,469.0
93,4.0,160,17.9,27.3,0.441,814.0
90,3.0,230,30.39542412242251,40.22877705162578,0.4371584406538397,402.0
1,12.0,110,33.7,40.3,0.442,524.0
2,17.0,50,23.1,22.1,0.473,1194.0
9,5.0,30,8.5,8.16,0.26,3435.0
15,3.0,20,8.2,5.7,0.366,3516.0
13,14.0,20,19.8,22.8,0.479,519.0
76,12.0,90,31.8,28.9,0.5024,809.0
93,6.0,220,28.6,42.5,0.412,309.0
91,2.0,220,25.846483290365168,36.4163111489544,0.4354897504089082,531.0
1,15.0,90,33.4,40.3,0.442,557.0
14,21.0,30,26.8,52.2,0.412,181.0
75,10.0,150,34.2,48.2,0.4617,205.0
10,9.0,30,10.1,8.0,0.237,4299.0
17,2.0,30,4.2,8.6,0.546,1875.0
15,7.0,60,23.3,25.6,0.508,508.0
17,5.0,80,19.8,28.0,0.497,513.0
21,5.0,110,25.3,38.3,0.404,272.0
11,3.0,60,10.3,13.1,0.456,1468.0
17,4.0,120,17.6,24.2,0.505,608.0
18,9.0,40,17.3,18.9,0.453,1220.0
93,8.0,240,36.6,51.0,0.4,232.0
3,7.0,150,28.2,36.5,0.443,476.0
7,11.0,25,11.1,10.9,0.43,2619.0
76,2.0,90,10.1,13.2,0.5189,2211.0
90,12.0,90,26.43482095475628,31.172814130058107,0.4512199047587044,734.0
87,15.0,40,15.8,15.9,0.507,2209.0
4,8.0,110,27.2,33.8,0.447,567.0
89,9.0,160,33.39791520478705,45.91251159795625,0.430657026073165,356.0
89,2.0,170,19.70580883924547,32.20915969755141,0.4264095217209832,540.0
91,12.0,150,39.48793611108326,48.91611432102919,0.4345200962374953,361.0
87,8.0,120,25.0,32.1,0.479,560.0
88,8.0,80,20.222712327666304,25.54252074909505,0.45182457186925,903.0
20,7.0,140,21.3,52.8,0.4877751356624595,246.0
93,8.0,110,28.7,35.0,0.415,532.0
87,8.0,80,18.8,23.2,0.498,1019.0
90,5.0,110,18.555704030893672,27.013421561865847,0.4400391140552157,834.0
8,8.0,60,22.0,26.5,0.433,574.0
3,10.0,90,28.6,32.3,0.452,630.0
88,7.0,110,24.457881146676645,31.02370739533498,0.4466281958471874,651.0
